index,group,inc_date,incnum,exp,aidtype,inc_type,struc_type,property_use,fire_sprd,civilian_casualties,firefighter_casualties,incident_number
37048,inc_sf2014q3.csv,20140813,179,0,N,111,1,419,4,0,0,201408130179
34398,inc_sf2014q3.csv,20140728,1128,0,N,113,,429,,0,0,201407281128
34403,inc_sf2014q3.csv,20140728,1175,0,N,113,,419,,0,0,201407281175
34422,inc_sf2014q3.csv,20140728,1318,0,N,118,,322,,0,0,201407281318
37141,inc_sf2014q3.csv,20140813,1011,0,N,111,1,429,4,0,0,201408131011
34513,inc_sf2014q3.csv,20140729,726,0,N,114,,419,,0,0,201407290726
37186,inc_sf2014q3.csv,20140814,68,0,N,111,1,419,4,0,0,201408140068
34552,inc_sf2014q3.csv,20140729,1022,0,N,113,,419,,0,0,201407291022
34571,inc_sf2014q3.csv,20140729,1148,0,N,113,,429,,0,0,201407291148
34611,inc_sf2014q3.csv,20140729,1507,0,N,118,,963,,0,0,201407291507
34612,inc_sf2014q3.csv,20140729,1518,0,N,118,,429,,0,0,201407291518
34623,inc_sf2014q3.csv,20140730,98,0,N,113,,321,,0,0,201407300098
37293,inc_sf2014q3.csv,20140814,1161,0,N,111,1,419,4,0,0,201408141161
37302,inc_sf2014q3.csv,20140814,1241,0,N,111,1,419,4,0,0,201408141241
37348,inc_sf2014q3.csv,20140815,94,0,N,111,1,429,4,0,0,201408150094
34720,inc_sf2014q3.csv,20140730,847,0,N,113,,419,,0,0,201407300847
34737,inc_sf2014q3.csv,20140730,1042,0,N,113,,429,,0,0,201407301042
34741,inc_sf2014q3.csv,20140730,1088,0,N,113,,124,,0,0,201407301088
37441,inc_sf2014q3.csv,20140815,966,0,N,111,1,419,4,0,0,201408150966
34783,inc_sf2014q3.csv,20140731,6,0,N,118,,429,,0,0,201407310006
37470,inc_sf2014q3.csv,20140815,1208,0,N,111,1,186,4,0,0,201408151208
37476,inc_sf2014q3.csv,20140815,1249,0,N,111,1,500,4,0,0,201408151249
37477,inc_sf2014q3.csv,20140815,1250,0,N,111,1,500,4,0,0,201408151250
37481,inc_sf2014q3.csv,20140815,1309,0,N,111,1,429,4,0,0,201408151309
34864,inc_sf2014q3.csv,20140731,744,0,N,113,,429,,0,0,201407310744
37597,inc_sf2014q3.csv,20140816,768,0,N,111,1,429,2,0,0,201408160768
34952,inc_sf2014q3.csv,20140731,1497,0,N,118,,UUU,,0,0,201407311497
37714,inc_sf2014q3.csv,20140817,254,0,N,111,1,419,4,0,0,201408170254
35074,inc_sf2014q3.csv,20140801,891,0,N,118,,963,,0,0,201408010891
37782,inc_sf2014q3.csv,20140817,966,0,N,111,1,881,4,0,0,201408170966
35115,inc_sf2014q3.csv,20140801,1207,0,N,113,,936,,0,0,201408011207
37820,inc_sf2014q3.csv,20140817,1356,0,N,111,1,429,4,0,0,201408171356
35129,inc_sf2014q3.csv,20140801,1324,0,N,118,,960,,0,0,201408011324
37836,inc_sf2014q3.csv,20140818,35,0,N,111,1,429,4,0,0,201408180035
37849,inc_sf2014q3.csv,20140818,179,0,N,111,1,500,4,0,0,201408180179
37917,inc_sf2014q3.csv,20140818,790,0,N,111,1,419,4,0,0,201408180790
35235,inc_sf2014q3.csv,20140802,922,0,N,118,,936,,0,0,201408020922
35251,inc_sf2014q3.csv,20140802,1079,0,N,118,,963,,0,0,201408021079
35255,inc_sf2014q3.csv,20140802,1122,0,N,113,,419,,0,0,201408021122
37984,inc_sf2014q3.csv,20140818,1337,0,N,111,1,891,4,0,0,201408181337
35418,inc_sf2014q3.csv,20140803,478,0,N,113,,429,,0,0,201408030478
35436,inc_sf2014q3.csv,20140803,607,0,N,113,,429,,0,0,201408030607
35460,inc_sf2014q3.csv,20140803,788,0,N,118,,429,,0,0,201408030788
35473,inc_sf2014q3.csv,20140803,934,0,N,113,,419,,0,0,201408030934
38206,inc_sf2014q3.csv,20140820,407,0,N,111,1,429,4,0,0,201408200407
35483,inc_sf2014q3.csv,20140803,1033,0,N,113,,161,,0,0,201408031033
38279,inc_sf2014q3.csv,20140820,1017,0,N,111,1,881,4,0,0,201408201017
35560,inc_sf2014q3.csv,20140804,207,0,N,113,,429,,0,0,201408040207
35578,inc_sf2014q3.csv,20140804,304,0,N,118,,429,,0,0,201408040304
38367,inc_sf2014q3.csv,20140821,300,0,N,111,1,419,4,0,0,201408210300
35638,inc_sf2014q3.csv,20140804,734,0,N,118,,963,,0,0,201408040734
35658,inc_sf2014q3.csv,20140804,935,0,N,118,,429,,0,0,201408040935
35668,inc_sf2014q3.csv,20140804,980,0,N,118,,962,,0,0,201408040980
35706,inc_sf2014q3.csv,20140804,1329,0,N,113,,429,,0,0,201408041329
35729,inc_sf2014q3.csv,20140805,29,0,N,118,,963,,0,0,201408050029
35736,inc_sf2014q3.csv,20140805,84,0,N,118,,963,,0,0,201408050084
38499,inc_sf2014q3.csv,20140822,3,0,N,111,1,419,3,0,0,201408220003
35756,inc_sf2014q3.csv,20140805,204,0,N,118,,960,,0,0,201408050204
38553,inc_sf2014q3.csv,20140822,429,0,N,111,1,429,4,0,0,201408220429
35802,inc_sf2014q3.csv,20140805,523,0,N,118,,965,,0,0,201408050523
35891,inc_sf2014q3.csv,20140805,1334,0,N,113,,429,,0,0,201408051334
35909,inc_sf2014q3.csv,20140806,19,0,N,118,,429,,0,0,201408060019
35924,inc_sf2014q3.csv,20140806,204,0,N,113,,429,,0,0,201408060204
35939,inc_sf2014q3.csv,20140806,357,0,N,113,,429,,0,0,201408060357
35980,inc_sf2014q3.csv,20140806,663,0,N,113,,419,,0,0,201408060663
36056,inc_sf2014q3.csv,20140807,96,0,N,118,,960,,0,0,201408070096
36061,inc_sf2014q3.csv,20140807,143,0,N,118,,962,,0,0,201408070143
38850,inc_sf2014q3.csv,20140824,257,0,N,111,1,419,4,0,0,201408240257
38879,inc_sf2014q3.csv,20140824,523,0,N,111,1,161,4,0,0,201408240523
38916,inc_sf2014q3.csv,20140824,909,0,N,111,1,400,4,0,0,201408240909
38917,inc_sf2014q3.csv,20140824,909,1,N,111,1,400,4,0,0,201408240909
36168,inc_sf2014q3.csv,20140807,1060,0,N,113,,419,,0,0,201408071060
38978,inc_sf2014q3.csv,20140825,154,0,N,111,1,429,2,0,0,201408250154
36207,inc_sf2014q3.csv,20140807,1365,0,N,118,,429,,0,0,201408071365
36215,inc_sf2014q3.csv,20140807,1419,0,N,113,,462,,0,0,201408071419
36218,inc_sf2014q3.csv,20140807,1444,0,N,113,,429,,0,0,201408071444
36236,inc_sf2014q3.csv,20140808,74,0,N,118,,963,,0,0,201408080074
39028,inc_sf2014q3.csv,20140825,523,0,N,111,1,419,4,0,0,201408250523
39134,inc_sf2014q3.csv,20140825,1429,0,N,111,1,429,2,0,0,201408251429
36354,inc_sf2014q3.csv,20140808,1221,0,N,113,,429,,0,0,201408081221
39158,inc_sf2014q3.csv,20140826,95,0,N,111,1,429,4,0,0,201408260095
39159,inc_sf2014q3.csv,20140826,100,0,N,111,1,000,4,0,0,201408260100
39179,inc_sf2014q3.csv,20140826,279,0,N,111,1,429,4,0,0,201408260279
36405,inc_sf2014q3.csv,20140809,284,0,N,118,,580,,0,0,201408090284
36417,inc_sf2014q3.csv,20140809,410,0,N,113,,429,,0,0,201408090410
36436,inc_sf2014q3.csv,20140809,586,0,N,118,,429,,0,0,201408090586
36455,inc_sf2014q3.csv,20140809,751,0,N,113,,429,,0,0,201408090751
36489,inc_sf2014q3.csv,20140809,1082,0,N,113,,419,,0,0,201408091082
36539,inc_sf2014q3.csv,20140810,58,0,N,118,,963,,0,0,201408100058
39362,inc_sf2014q3.csv,20140827,221,0,N,111,1,580,4,0,0,201408270221
36554,inc_sf2014q3.csv,20140810,202,0,N,118,,963,,0,0,201408100202
36558,inc_sf2014q3.csv,20140810,224,0,N,113,,429,,0,0,201408100224
36562,inc_sf2014q3.csv,20140810,235,0,N,113,,429,,0,0,201408100235
36632,inc_sf2014q3.csv,20140810,786,0,N,118,,960,,0,0,201408100786
36652,inc_sf2014q3.csv,20140810,1044,0,N,113,,429,,0,0,201408101044
36672,inc_sf2014q3.csv,20140810,1208,0,N,113,,161,,0,0,201408101208
39510,inc_sf2014q3.csv,20140828,60,0,N,111,1,511,4,0,0,201408280060
36689,inc_sf2014q3.csv,20140811,25,0,N,116,,429,,0,0,201408110025
39516,inc_sf2014q3.csv,20140828,158,0,N,111,1,419,4,0,0,201408280158
36706,inc_sf2014q3.csv,20140811,162,0,N,118,,900,,0,0,201408110162
39573,inc_sf2014q3.csv,20140828,636,0,N,111,1,429,4,0,0,201408280636
36797,inc_sf2014q3.csv,20140811,892,0,N,118,,960,,0,0,201408110892
36811,inc_sf2014q3.csv,20140811,1045,0,N,118,,500,,0,0,201408111045
36815,inc_sf2014q3.csv,20140811,1056,0,N,118,,960,,0,0,201408111056
39671,inc_sf2014q3.csv,20140828,1451,0,N,111,1,419,4,1,0,201408281451
36860,inc_sf2014q3.csv,20140812,29,0,N,118,,419,,0,0,201408120029
36861,inc_sf2014q3.csv,20140812,36,0,N,118,,951,,0,0,201408120036
36882,inc_sf2014q3.csv,20140812,176,0,N,113,,429,,0,0,201408120176
36905,inc_sf2014q3.csv,20140812,322,0,N,118,,960,,0,0,201408120322
36916,inc_sf2014q3.csv,20140812,410,0,N,118,,963,,0,0,201408120410
36930,inc_sf2014q3.csv,20140812,561,0,N,118,,900,,0,0,201408120561
36951,inc_sf2014q3.csv,20140812,750,0,N,118,,960,,0,0,201408120750
36952,inc_sf2014q3.csv,20140812,758,0,N,113,,500,,0,0,201408120758
39809,inc_sf2014q3.csv,20140829,956,0,N,111,1,419,4,0,0,201408290956
39814,inc_sf2014q3.csv,20140829,1030,0,N,111,1,429,4,0,0,201408291030
36979,inc_sf2014q3.csv,20140812,1012,0,N,113,,419,,0,0,201408121012
36995,inc_sf2014q3.csv,20140812,1145,0,N,113,,429,,0,0,201408121145
39862,inc_sf2014q3.csv,20140830,22,0,N,111,1,429,4,0,0,201408300022
39881,inc_sf2014q3.csv,20140830,186,0,N,111,1,807,4,0,0,201408300186
37039,inc_sf2014q3.csv,20140813,105,0,N,118,,419,,0,0,201408130105
37049,inc_sf2014q3.csv,20140813,190,0,N,113,,429,,0,0,201408130190
39918,inc_sf2014q3.csv,20140830,400,0,N,111,1,549,4,0,0,201408300400
37065,inc_sf2014q3.csv,20140813,362,0,N,113,,429,,0,0,201408130362
37088,inc_sf2014q3.csv,20140813,549,0,N,113,,429,,0,0,201408130549
